,SegmentId,hour,day,year,Speed,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Friday,holiday,Lufttemperatur,Nederbördsmängd,Vindhastighet,Snödjup
28,226255131,4,156,2019,100.66666666666669,0,0,0,0,0,1,0,0,12.1,0.0,2.7,0.0
29,226255131,5,156,2019,100.7,0,0,0,0,0,1,0,0,12.9,0.0,2.3,0.0
30,226255131,6,156,2019,104.33333333333331,0,0,0,0,0,1,0,0,13.3,0.0,1.2,0.0
31,226255131,7,156,2019,97.33333333333331,0,0,0,0,0,1,0,0,12.7,0.0,2.4,0.0
32,226255131,8,156,2019,96.3103448275862,0,0,0,0,0,1,0,0,13.8,0.0,1.6,0.0
33,226255131,9,156,2019,91.78333333333332,0,0,0,0,0,1,0,0,14.3,0.0,2.8,0.0
34,226255131,10,156,2019,93.26666666666668,0,0,0,0,0,1,0,0,14.3,0.0,4.0,0.0
35,226255131,11,156,2019,101.06666666666666,0,0,0,0,0,1,0,0,14.1,0.0,5.8,0.0
36,226255131,12,156,2019,94.15,0,0,0,0,0,1,0,0,12.0,0.0,6.6,0.0
37,226255131,13,156,2019,93.51666666666668,0,0,0,0,0,1,0,0,12.5,0.0,6.6,0.0
38,226255131,14,156,2019,91.58333333333331,0,0,0,0,0,1,0,0,12.2,0.0,7.0,0.0
39,226255131,15,156,2019,109.5,0,0,0,0,0,1,0,0,13.2,0.0,6.8,0.0
40,226255131,16,156,2019,93.56666666666666,0,0,0,0,0,1,0,0,13.3,0.0,7.2,0.0
41,226255131,17,156,2019,93.7,0,0,0,0,0,1,0,0,12.2,0.0,5.7,0.0
42,226255131,18,156,2019,101.66666666666669,0,0,0,0,0,1,0,0,12.2,0.0,5.6,0.0
43,226255131,19,156,2019,98.1,0,0,0,0,0,1,0,0,12.0,0.0,4.5,0.0
44,226255131,20,156,2019,105.2,0,0,0,0,0,1,0,0,13.4,0.0,6.2,0.0
45,226255131,21,156,2019,102.93333333333334,0,0,0,0,0,1,0,0,14.6,0.0,6.0,0.0
46,226255131,22,156,2019,111.15,0,0,0,0,0,1,0,0,14.7,0.0,5.3,0.0
47,226255131,23,156,2019,87.4,0,0,0,0,0,1,0,0,15.4,0.0,3.9,0.0
48,226255131,0,157,2019,93.76666666666668,0,0,0,1,0,0,0,1,17.7,0.0,2.2,0.0
49,226255131,1,157,2019,99.06666666666666,0,0,0,1,0,0,0,1,15.4,0.0,1.2,0.0
50,226255131,2,157,2019,99.45,0,0,0,1,0,0,0,1,14.9,0.0,1.5,0.0
51,226255131,3,157,2019,92.41666666666669,0,0,0,1,0,0,0,1,14.9,0.0,2.0,0.0
52,226255131,4,157,2019,95.58333333333331,0,0,0,1,0,0,0,1,17.0,0.0,1.1,0.0
53,226255131,5,157,2019,89.4,0,0,0,1,0,0,0,1,16.6,0.0,2.0,0.0
54,226255131,6,157,2019,90.05,0,0,0,1,0,0,0,1,17.7,0.0,1.7,0.0
55,226255131,7,157,2019,101.93333333333334,0,0,0,1,0,0,0,1,18.0,0.0,1.5,0.0
56,226255131,8,157,2019,96.8135593220339,0,0,0,1,0,0,0,1,18.7,0.0,3.4,0.0
57,226255131,9,157,2019,88.26666666666668,0,0,0,1,0,0,0,1,16.5,0.0,4.7,0.0
58,226255131,10,157,2019,100.85,0,0,0,1,0,0,0,1,16.9,0.0,6.5,0.0
59,226255131,11,157,2019,99.2,0,0,0,1,0,0,0,1,16.5,0.0,8.8,0.0
60,226255131,12,157,2019,99.15254237288136,0,0,0,1,0,0,0,1,15.8,0.0,7.1,0.0
61,226255131,13,157,2019,95.55,0,0,0,1,0,0,0,1,15.5,0.0,8.9,0.0
62,226255131,14,157,2019,99.05,0,0,0,1,0,0,0,1,16.7,0.0,9.1,0.0
63,226255131,15,157,2019,88.5,0,0,0,1,0,0,0,1,16.6,0.0,8.9,0.0
64,226255131,16,157,2019,80.95,0,0,0,1,0,0,0,1,16.2,0.0,9.2,0.0
65,226255131,17,157,2019,90.98333333333332,0,0,0,1,0,0,0,1,16.0,0.0,8.7,0.0
66,226255131,18,157,2019,105.11666666666666,0,0,0,1,0,0,0,1,15.0,0.0,8.1,0.0
67,226255131,19,157,2019,100.11666666666666,0,0,0,1,0,0,0,1,15.4,0.0,8.3,0.0
68,226255131,20,157,2019,98.73333333333332,0,0,0,1,0,0,0,1,14.7,0.0,6.4,0.0
69,226255131,21,157,2019,93.16949152542372,0,0,0,1,0,0,0,1,14.3,0.0,6.8,0.0
70,226255131,22,157,2019,92.98333333333332,0,0,0,1,0,0,0,1,13.9,0.0,5.2,0.0
71,226255131,23,157,2019,91.5,0,0,0,1,0,0,0,1,13.9,0.0,5.5,0.0
72,226255131,0,158,2019,92.0,0,0,0,0,0,0,1,0,14.0,0.0,5.5,0.0
73,226255131,1,158,2019,92.0,0,0,0,0,0,0,1,0,13.6,0.0,4.1,0.0
74,226255131,2,158,2019,92.0,0,0,0,0,0,0,1,0,13.2,0.0,3.4,0.0
75,226255131,3,158,2019,87.0,0,0,0,0,0,0,1,0,13.5,0.0,2.8,0.0
76,226255131,4,158,2019,97.86666666666666,0,0,0,0,0,0,1,0,13.8,0.0,3.0,0.0
77,226255131,5,158,2019,97.76666666666668,0,0,0,0,0,0,1,0,13.9,0.0,3.6,0.0
78,226255131,6,158,2019,97.43333333333334,0,0,0,0,0,0,1,0,14.7,0.0,1.3,0.0
79,226255131,7,158,2019,101.2,0,0,0,0,0,0,1,0,14.3,0.0,3.4,0.0
80,226255131,8,158,2019,101.33333333333331,0,0,0,0,0,0,1,0,15.0,0.0,6.0,0.0
81,226255131,9,158,2019,78.33333333333333,0,0,0,0,0,0,1,0,15.5,0.0,5.1,0.0
82,226255131,10,158,2019,89.7,0,0,0,0,0,0,1,0,16.1,0.0,6.3,0.0
83,226255131,11,158,2019,103.78333333333332,0,0,0,0,0,0,1,0,16.1,0.0,6.8,0.0
84,226255131,12,158,2019,96.4,0,0,0,0,0,0,1,0,15.9,0.0,8.4,0.0
85,226255131,13,158,2019,105.26666666666668,0,0,0,0,0,0,1,0,15.5,0.0,6.4,0.0
86,226255131,14,158,2019,100.2,0,0,0,0,0,0,1,0,15.8,0.0,7.7,0.0
87,226255131,15,158,2019,107.76666666666668,0,0,0,0,0,0,1,0,16.6,0.0,8.1,0.0
88,226255131,16,158,2019,99.53333333333332,0,0,0,0,0,0,1,0,16.5,0.0,6.7,0.0
89,226255131,17,158,2019,97.7,0,0,0,0,0,0,1,0,16.2,0.0,6.7,0.0
90,226255131,18,158,2019,106.9,0,0,0,0,0,0,1,0,21.3,0.0,4.8,0.0
91,226255131,19,158,2019,102.8,0,0,0,0,0,0,1,0,17.5,0.0,0.6,0.0
92,226255131,20,158,2019,103.65,0,0,0,0,0,0,1,0,16.3,0.0,2.8,0.0
93,226255131,21,158,2019,103.91666666666669,0,0,0,0,0,0,1,0,16.5,0.0,3.9,0.0
94,226255131,22,158,2019,93.95,0,0,0,0,0,0,1,0,16.4,0.0,2.8,0.0
95,226255131,23,158,2019,95.45,0,0,0,0,0,0,1,0,15.0,0.0,4.4,0.0
96,226255131,0,159,2019,109.78333333333332,0,1,0,0,0,0,0,0,15.5,0.0,4.4,0.0
97,226255131,1,159,2019,97.61666666666666,0,1,0,0,0,0,0,0,15.5,0.0,4.4,0.0
98,226255131,2,159,2019,93.9,0,1,0,0,0,0,0,0,14.8,0.0,4.1,0.0
99,226255131,3,159,2019,98.55,0,1,0,0,0,0,0,0,14.6,0.0,3.1,0.0
100,226255131,4,159,2019,101.65,0,1,0,0,0,0,0,0,16.0,0.0,1.9,0.0
101,226255131,5,159,2019,102.81666666666666,0,1,0,0,0,0,0,0,16.5,0.0,2.7,0.0
102,226255131,6,159,2019,100.36666666666666,0,1,0,0,0,0,0,0,16.8,0.0,1.2,0.0
103,226255131,7,159,2019,101.68333333333334,0,1,0,0,0,0,0,0,16.5,0.0,3.6,0.0
104,226255131,8,159,2019,98.51666666666668,0,1,0,0,0,0,0,0,16.2,0.0,5.3,0.0
105,226255131,9,159,2019,96.85,0,1,0,0,0,0,0,0,17.2,0.0,2.7,0.0
106,226255131,10,159,2019,98.11666666666666,0,1,0,0,0,0,0,0,16.8,0.0,4.4,0.0
107,226255131,11,159,2019,101.03333333333332,0,1,0,0,0,0,0,0,16.5,0.0,5.3,0.0
108,226255131,12,159,2019,102.78333333333332,0,1,0,0,0,0,0,0,16.6,0.0,6.1,0.0
109,226255131,13,159,2019,94.75,0,1,0,0,0,0,0,0,17.1,0.0,7.7,0.0
110,226255131,14,159,2019,104.15,0,1,0,0,0,0,0,0,17.1,0.0,5.5,0.0
111,226255131,15,159,2019,105.06666666666666,0,1,0,0,0,0,0,0,17.4,0.0,5.5,0.0
112,226255131,16,159,2019,107.25,0,1,0,0,0,0,0,0,18.7,0.0,3.4,0.0
113,226255131,17,159,2019,106.01666666666668,0,1,0,0,0,0,0,0,23.4,0.0,5.1,0.0
114,226255131,18,159,2019,109.88333333333334,0,1,0,0,0,0,0,0,22.5,0.0,5.8,0.0
115,226255131,19,159,2019,109.7,0,1,0,0,0,0,0,0,19.9,0.0,5.4,0.0
116,226255131,20,159,2019,103.25,0,1,0,0,0,0,0,0,18.8,0.0,4.5,0.0
117,226255131,21,159,2019,121.0,0,1,0,0,0,0,0,0,18.0,0.0,4.0,0.0
118,226255131,22,159,2019,94.08333333333331,0,1,0,0,0,0,0,0,16.8,0.0,6.9,0.0
119,226255131,23,159,2019,92.0,0,1,0,0,0,0,0,0,15.8,0.0,6.0,0.0
120,226255131,0,160,2019,99.01666666666668,0,0,1,0,0,0,0,1,15.7,0.0,5.6,0.0
121,226255131,1,160,2019,106.51666666666668,0,0,1,0,0,0,0,1,14.9,0.0,5.4,0.0
122,226255131,2,160,2019,113.73333333333332,0,0,1,0,0,0,0,1,14.0,0.0,6.0,0.0
123,226255131,3,160,2019,107.0,0,0,1,0,0,0,0,1,13.7,0.0,6.2,0.0
124,226255131,4,160,2019,95.83333333333331,0,0,1,0,0,0,0,1,14.0,0.0,6.8,0.0
125,226255131,5,160,2019,93.35,0,0,1,0,0,0,0,1,14.2,0.0,7.1,0.0
126,226255131,6,160,2019,89.91666666666669,0,0,1,0,0,0,0,1,14.7,0.0,7.2,0.0
127,226255131,7,160,2019,96.76666666666668,0,0,1,0,0,0,0,1,15.2,0.0,5.1,0.0
128,226255131,8,160,2019,100.76666666666668,0,0,1,0,0,0,0,1,15.7,0.0,5.7,0.0
129,226255131,9,160,2019,100.38333333333334,0,0,1,0,0,0,0,1,15.6,0.0,5.2,0.0
130,226255131,10,160,2019,94.58333333333331,0,0,1,0,0,0,0,1,15.9,0.0,5.2,0.0
131,226255131,11,160,2019,86.03333333333332,0,0,1,0,0,0,0,1,15.6,0.0,6.6,0.0
132,226255131,12,160,2019,84.81666666666666,0,0,1,0,0,0,0,1,16.4,0.0,6.7,0.0
133,226255131,13,160,2019,87.31666666666666,0,0,1,0,0,0,0,1,15.5,0.8,6.6,0.0
134,226255131,14,160,2019,82.51666666666667,0,0,1,0,0,0,0,1,16.5,0.1,7.4,0.0
135,226255131,15,160,2019,82.66666666666667,0,0,1,0,0,0,0,1,16.1,0.0,5.5,0.0
136,226255131,16,160,2019,93.73333333333332,0,0,1,0,0,0,0,1,15.6,0.0,5.3,0.0
137,226255131,17,160,2019,104.91666666666669,0,0,1,0,0,0,0,1,14.9,0.0,4.4,0.0
138,226255131,18,160,2019,94.81666666666666,0,0,1,0,0,0,0,1,14.6,0.0,7.8,0.0
139,226255131,19,160,2019,97.48333333333332,0,0,1,0,0,0,0,1,14.5,0.0,8.1,0.0
140,226255131,20,160,2019,93.21666666666668,0,0,1,0,0,0,0,1,13.8,0.0,7.8,0.0
141,226255131,21,160,2019,102.96666666666668,0,0,1,0,0,0,0,1,13.0,0.0,7.4,0.0
142,226255131,22,160,2019,105.05,0,0,1,0,0,0,0,1,12.5,0.0,6.8,0.0
143,226255131,23,160,2019,90.0,0,0,1,0,0,0,0,1,11.9,0.0,6.5,0.0
144,226255131,0,161,2019,92.0,1,0,0,0,0,0,0,0,11.9,0.0,7.5,0.0
145,226255131,1,161,2019,92.0,1,0,0,0,0,0,0,0,11.3,0.0,8.3,0.0
146,226255131,2,161,2019,92.56666666666666,1,0,0,0,0,0,0,0,11.0,0.0,8.1,0.0
147,226255131,3,161,2019,102.1,1,0,0,0,0,0,0,0,10.9,0.0,6.4,0.0
148,226255131,4,161,2019,115.33333333333331,1,0,0,0,0,0,0,0,11.1,0.0,6.0,0.0
149,226255131,5,161,2019,112.9,1,0,0,0,0,0,0,0,11.7,0.0,6.8,0.0
150,226255131,6,161,2019,98.55,1,0,0,0,0,0,0,0,12.0,0.0,6.3,0.0
151,226255131,7,161,2019,99.5,1,0,0,0,0,0,0,0,13.4,0.0,7.0,0.0
152,226255131,8,161,2019,80.18333333333334,1,0,0,0,0,0,0,0,14.7,0.0,5.9,0.0
153,226255131,9,161,2019,93.06666666666666,1,0,0,0,0,0,0,0,15.9,0.0,7.4,0.0
154,226255131,10,161,2019,92.76666666666668,1,0,0,0,0,0,0,0,17.0,0.0,6.7,0.0
155,226255131,11,161,2019,93.18333333333334,1,0,0,0,0,0,0,0,16.4,0.0,6.2,0.0
156,226255131,12,161,2019,94.65,1,0,0,0,0,0,0,0,18.0,0.0,5.9,0.0
157,226255131,13,161,2019,95.33333333333331,1,0,0,0,0,0,0,0,19.2,0.0,5.6,0.0
158,226255131,14,161,2019,98.16666666666669,1,0,0,0,0,0,0,0,17.9,0.0,4.7,0.0
159,226255131,15,161,2019,98.16666666666669,1,0,0,0,0,0,0,0,17.2,0.0,4.7,0.0
160,226255131,16,161,2019,96.55,1,0,0,0,0,0,0,0,15.8,0.0,4.7,0.0
161,226255131,17,161,2019,99.88333333333334,1,0,0,0,0,0,0,0,15.0,0.0,4.3,0.0
162,226255131,18,161,2019,97.41666666666669,1,0,0,0,0,0,0,0,16.1,0.0,4.5,0.0
163,226255131,19,161,2019,110.36666666666666,1,0,0,0,0,0,0,0,15.2,0.0,4.6,0.0
164,226255131,20,161,2019,111.7,1,0,0,0,0,0,0,0,14.1,0.0,4.4,0.0
165,226255131,21,161,2019,105.45,1,0,0,0,0,0,0,0,13.8,0.0,4.3,0.0
166,226255131,22,161,2019,89.56666666666666,1,0,0,0,0,0,0,0,12.5,0.0,3.7,0.0
167,226255131,23,161,2019,89.66666666666669,1,0,0,0,0,0,0,0,10.2,0.0,2.3,0.0
168,226255131,0,162,2019,91.33333333333331,0,0,0,0,1,0,0,0,9.7,0.0,3.9,0.0
169,226255131,1,162,2019,92.0,0,0,0,0,1,0,0,0,9.9,0.0,3.6,0.0
170,226255131,2,162,2019,92.0,0,0,0,0,1,0,0,0,10.7,0.0,3.9,0.0
171,226255131,3,162,2019,93.96666666666668,0,0,0,0,1,0,0,0,11.2,0.0,3.9,0.0
172,226255131,4,162,2019,93.26666666666668,0,0,0,0,1,0,0,0,11.6,0.0,4.6,0.0
173,226255131,5,162,2019,99.13333333333334,0,0,0,0,1,0,0,0,11.6,0.0,5.9,0.0
174,226255131,6,162,2019,95.3,0,0,0,0,1,0,0,0,11.8,0.0,6.5,0.0
175,226255131,7,162,2019,83.56666666666666,0,0,0,0,1,0,0,0,12.0,0.0,6.3,0.0
176,226255131,8,162,2019,98.5,0,0,0,0,1,0,0,0,12.2,0.0,6.6,0.0
177,226255131,9,162,2019,92.15254237288136,0,0,0,0,1,0,0,0,12.6,0.0,8.3,0.0
178,226255131,10,162,2019,88.48333333333332,0,0,0,0,1,0,0,0,12.1,0.0,8.2,0.0
179,226255131,11,162,2019,91.53333333333332,0,0,0,0,1,0,0,0,11.9,0.0,7.5,0.0
180,226255131,12,162,2019,93.35,0,0,0,0,1,0,0,0,12.1,0.0,7.3,0.0
181,226255131,13,162,2019,93.23333333333332,0,0,0,0,1,0,0,0,11.7,0.0,6.3,0.0
182,226255131,14,162,2019,98.53333333333332,0,0,0,0,1,0,0,0,12.1,0.0,6.1,0.0
183,226255131,15,162,2019,105.91666666666669,0,0,0,0,1,0,0,0,11.8,0.0,4.9,0.0
184,226255131,16,162,2019,89.95,0,0,0,0,1,0,0,0,11.6,0.0,5.5,0.0
185,226255131,17,162,2019,95.88333333333334,0,0,0,0,1,0,0,0,11.2,0.0,7.7,0.0
186,226255131,18,162,2019,96.45,0,0,0,0,1,0,0,0,11.1,0.0,7.8,0.0
187,226255131,19,162,2019,93.95,0,0,0,0,1,0,0,0,10.7,0.0,7.7,0.0
188,226255131,20,162,2019,100.51666666666668,0,0,0,0,1,0,0,0,10.5,0.0,9.2,0.0
189,226255131,21,162,2019,92.56666666666666,0,0,0,0,1,0,0,0,10.7,0.0,8.2,0.0
190,226255131,22,162,2019,89.63333333333334,0,0,0,0,1,0,0,0,10.7,0.0,8.2,0.0
191,226255131,23,162,2019,91.41666666666669,0,0,0,0,1,0,0,0,10.7,0.0,8.9,0.0
192,226255131,0,163,2019,92.0,0,0,0,0,0,1,0,0,10.8,0.0,11.3,0.0
193,226255131,1,163,2019,92.0,0,0,0,0,0,1,0,0,10.3,0.0,11.2,0.0
194,226255131,2,163,2019,87.38333333333334,0,0,0,0,0,1,0,0,9.8,0.0,10.4,0.0
195,226255131,3,163,2019,87.01666666666668,0,0,0,0,0,1,0,0,9.3,0.0,9.5,0.0
196,226255131,4,163,2019,100.23728813559322,0,0,0,0,0,1,0,0,8.8,0.0,12.2,0.0
197,226255131,5,163,2019,101.21666666666668,0,0,0,0,0,1,0,0,8.2,0.0,10.7,0.0
198,226255131,6,163,2019,100.18333333333334,0,0,0,0,0,1,0,0,8.0,0.0,10.6,0.0
199,226255131,7,163,2019,100.75,0,0,0,0,0,1,0,0,8.0,0.0,10.2,0.0
200,226255131,8,163,2019,89.88333333333334,0,0,0,0,0,1,0,0,8.4,0.0,9.9,0.0
201,226255131,9,163,2019,100.54237288135592,0,0,0,0,0,1,0,0,8.6,0.0,10.4,0.0
202,226255131,10,163,2019,95.16666666666669,0,0,0,0,0,1,0,0,9.1,0.0,11.0,0.0
203,226255131,11,163,2019,88.9,0,0,0,0,0,1,0,0,8.7,0.0,10.9,0.0
204,226255131,12,163,2019,102.31666666666666,0,0,0,0,0,1,0,0,9.3,0.0,9.2,0.0
205,226255131,13,163,2019,97.48333333333332,0,0,0,0,0,1,0,0,9.2,0.0,9.7,0.0
206,226255131,14,163,2019,103.75,0,0,0,0,0,1,0,0,9.3,0.0,9.6,0.0
207,226255131,15,163,2019,95.03333333333332,0,0,0,0,0,1,0,0,9.2,0.0,8.0,0.0
208,226255131,16,163,2019,97.41666666666669,0,0,0,0,0,1,0,0,8.8,0.1,7.9,0.0
209,226255131,17,163,2019,92.01666666666668,0,0,0,0,0,1,0,0,8.7,0.5,8.2,0.0
210,226255131,18,163,2019,90.38333333333334,0,0,0,0,0,1,0,0,8.8,0.2,8.9,0.0
211,226255131,19,163,2019,95.03333333333332,0,0,0,0,0,1,0,0,8.8,0.3,8.4,0.0
212,226255131,20,163,2019,95.88333333333334,0,0,0,0,0,1,0,0,9.0,0.1,7.9,0.0
213,226255131,21,163,2019,106.05,0,0,0,0,0,1,0,0,9.4,0.2,8.4,0.0
214,226255131,22,163,2019,103.83333333333331,0,0,0,0,0,1,0,0,9.9,0.2,7.2,0.0
215,226255131,23,163,2019,98.25,0,0,0,0,0,1,0,0,10.0,0.1,8.5,0.0
216,226255131,0,164,2019,90.91666666666669,0,0,0,1,0,0,0,0,10.0,0.0,7.2,0.0
217,226255131,1,164,2019,92.0,0,0,0,1,0,0,0,0,10.5,0.0,7.5,0.0
218,226255131,2,164,2019,92.0,0,0,0,1,0,0,0,0,10.4,0.0,7.3,0.0
219,226255131,3,164,2019,89.0508474576271,0,0,0,1,0,0,0,0,10.5,0.0,8.7,0.0
220,226255131,4,164,2019,95.55,0,0,0,1,0,0,0,0,10.5,0.0,8.6,0.0
221,226255131,5,164,2019,97.5,0,0,0,1,0,0,0,0,10.4,0.0,8.3,0.0
222,226255131,6,164,2019,90.78333333333332,0,0,0,1,0,0,0,0,10.4,1.4,3.2,0.0
223,226255131,7,164,2019,93.51666666666668,0,0,0,1,0,0,0,0,9.7,2.8,3.8,0.0
224,226255131,8,164,2019,85.06666666666666,0,0,0,1,0,0,0,0,9.3,2.0,6.4,0.0
225,226255131,9,164,2019,95.58333333333331,0,0,0,1,0,0,0,0,9.2,1.4,7.5,0.0
226,226255131,10,164,2019,95.0,0,0,0,1,0,0,0,0,9.9,0.0,8.1,0.0
227,226255131,11,164,2019,88.7,0,0,0,1,0,0,0,0,10.1,0.0,7.8,0.0
228,226255131,12,164,2019,97.11666666666666,0,0,0,1,0,0,0,0,10.3,0.0,6.2,0.0
229,226255131,13,164,2019,94.13333333333334,0,0,0,1,0,0,0,0,10.4,0.0,4.5,0.0
230,226255131,14,164,2019,91.85,0,0,0,1,0,0,0,0,10.8,0.1,4.4,0.0
231,226255131,15,164,2019,91.21666666666668,0,0,0,1,0,0,0,0,10.8,0.0,5.0,0.0
232,226255131,16,164,2019,94.98333333333332,0,0,0,1,0,0,0,0,10.8,0.3,1.3,0.0
233,226255131,17,164,2019,103.81666666666666,0,0,0,1,0,0,0,0,10.0,0.3,3.6,0.0
234,226255131,18,164,2019,104.53333333333332,0,0,0,1,0,0,0,0,10.0,0.0,4.3,0.0
235,226255131,19,164,2019,97.25,0,0,0,1,0,0,0,0,9.9,0.0,4.1,0.0
236,226255131,20,164,2019,103.11666666666666,0,0,0,1,0,0,0,0,9.7,0.0,3.9,0.0
237,226255131,21,164,2019,92.4,0,0,0,1,0,0,0,0,9.6,0.2,5.2,0.0
238,226255131,22,164,2019,96.4,0,0,0,1,0,0,0,0,9.8,0.9,5.7,0.0
239,226255131,23,164,2019,93.35,0,0,0,1,0,0,0,0,9.9,2.7,5.9,0.0
240,226255131,0,165,2019,92.0,0,0,0,0,0,0,1,0,9.9,2.0,6.5,0.0
241,226255131,1,165,2019,92.0,0,0,0,0,0,0,1,0,10.0,1.3,8.0,0.0
242,226255131,2,165,2019,92.0,0,0,0,0,0,0,1,0,9.9,1.1,6.8,0.0
243,226255131,3,165,2019,87.03333333333332,0,0,0,0,0,0,1,0,10.0,0.1,6.6,0.0
244,226255131,4,165,2019,96.06666666666666,0,0,0,0,0,0,1,0,9.8,0.3,7.3,0.0
245,226255131,5,165,2019,88.11666666666666,0,0,0,0,0,0,1,0,9.7,0.7,6.0,0.0
246,226255131,6,165,2019,93.75,0,0,0,0,0,0,1,0,9.8,0.2,7.0,0.0
247,226255131,7,165,2019,95.25,0,0,0,0,0,0,1,0,9.9,0.3,8.3,0.0
248,226255131,8,165,2019,103.36666666666666,0,0,0,0,0,0,1,0,10.0,0.0,6.8,0.0
249,226255131,9,165,2019,90.83333333333331,0,0,0,0,0,0,1,0,10.0,0.0,7.0,0.0
250,226255131,10,165,2019,95.78333333333332,0,0,0,0,0,0,1,0,10.2,0.2,4.2,0.0
251,226255131,11,165,2019,99.16666666666669,0,0,0,0,0,0,1,0,10.3,0.2,4.3,0.0
252,226255131,12,165,2019,91.28333333333332,0,0,0,0,0,0,1,0,10.1,0.1,3.8,0.0
253,226255131,13,165,2019,98.53333333333332,0,0,0,0,0,0,1,0,10.5,0.0,2.1,0.0
254,226255131,14,165,2019,101.23333333333332,0,0,0,0,0,0,1,0,10.8,0.0,2.0,0.0
255,226255131,15,165,2019,104.78333333333332,0,0,0,0,0,0,1,0,10.6,0.0,2.2,0.0
256,226255131,16,165,2019,96.6,0,0,0,0,0,0,1,0,11.0,0.0,2.4,0.0
257,226255131,17,165,2019,86.83333333333331,0,0,0,0,0,0,1,0,10.9,0.0,3.6,0.0
258,226255131,18,165,2019,98.83333333333331,0,0,0,0,0,0,1,0,10.4,0.0,3.7,0.0
259,226255131,19,165,2019,100.05,0,0,0,0,0,0,1,0,10.3,0.0,4.8,0.0
260,226255131,20,165,2019,99.11666666666666,0,0,0,0,0,0,1,0,10.2,0.0,5.0,0.0
261,226255131,21,165,2019,98.05,0,0,0,0,0,0,1,0,10.2,0.0,5.3,0.0
262,226255131,22,165,2019,94.0,0,0,0,0,0,0,1,0,10.0,0.0,3.7,0.0
263,226255131,23,165,2019,91.41666666666669,0,0,0,0,0,0,1,0,10.2,0.0,5.0,0.0
264,226255131,0,166,2019,93.38333333333334,0,1,0,0,0,0,0,0,10.4,0.0,1.9,0.0
265,226255131,1,166,2019,92.0,0,1,0,0,0,0,0,0,10.6,0.0,3.6,0.0
266,226255131,2,166,2019,93.96666666666668,0,1,0,0,0,0,0,0,11.4,0.0,4.3,0.0
267,226255131,3,166,2019,103.43333333333334,0,1,0,0,0,0,0,0,12.3,0.0,4.0,0.0
